transaction_id,store_id,employee_id,customer_id,plan_id,transaction_date,transaction_type,status,amount
6009,5,11,1405,6,2025-09-14,Bill Payment,Completed,65.0
6010,2,3,2078,,2025-10-19,Accessory Sale,Completed,61.53
6011,7,15,1219,2,2026-01-01,Upgrade,Voided,0.0
6012,18,50,866,6,2025-01-10,Bill Payment,Completed,65.0
6013,6,13,1989,5,2025-06-07,New Activation,Completed,68.42
6014,11,30,114,4,2026-03-31,Bill Payment,Refunded,-55.0
6015,1,1,2375,1,2025-03-30,Bill Payment,Completed,30.0
6016,8,,1771,6,2025-08-21,New Activation,Completed,76.18
6017,12,32,2576,1,2025-09-21,Bill Payment,Completed,30.0
6018,7,15,1724,1,2025-01-24,Bill Payment,Completed,30.0
6019,14,35,372,1,2025-01-07,Upgrade,Completed,51.31
6020,4,9,1720,4,2026-05-04,New Activation,Completed,63.42
6021,6,,2063,2,2026-03-25,Bill Payment,Voided,0.0
6022,10,26,1113,2,2025-06-01,New Activation,Completed,53.43
6023,6,13,1887,5,2025-11-12,Bill Payment,Completed,60.0
6024,15,40,2161,5,2026-02-28,Bill Payment,Completed,60.0
6025,5,12,122,5,2025-11-19,Upgrade,Completed,101.1
6026,4,,1700,5,2025-08-21,Bill Payment,Completed,60.0
6027,5,12,2099,,2025-11-06,Accessory Sale,Completed,76.21
6028,5,11,1074,5,2025-06-02,New Activation,Completed,68.11
6029,1,1,857,5,2026-02-21,Bill Payment,Completed,60.0
6030,13,33,2082,2,2025-06-06,Bill Payment,Completed,40.0
6031,2,5,257,2,2025-04-08,Bill Payment,Completed,40.0
6032,17,48,615,,2026-02-22,Accessory Sale,Completed,19.82
6033,15,42,2407,4,2025-07-05,Bill Payment,Completed,55.0
6034,5,11,1223,1,2026-05-13,Bill Payment,Refunded,-30.0
6035,10,,2132,4,2025-06-20,Upgrade,Completed,118.91
6036,2,5,585,,2025-01-12,Accessory Sale,Completed,62.34
6037,9,20,363,6,2025-01-03,Bill Payment,Completed,65.0
6038,14,35,1371,5,2025-07-19,Plan Change,Refunded,-6.2
6039,1,2,1619,3,2025-08-07,Upgrade,Completed,123.11
6040,1,2,1752,1,2025-10-18,Bill Payment,Completed,30.0
6041,5,12,1715,3,2025-09-11,Bill Payment,Completed,45.0
6042,1,2,1245,3,2025-04-08,Upgrade,Completed,69.5
6043,16,,784,2,2026-04-26,Bill Payment,Completed,40.0
6044,12,32,2364,5,2026-03-22,Bill Payment,Completed,60.0
6045,6,13,557,,2026-06-01,Accessory Sale,Completed,30.82
6046,5,12,2120,3,2025-08-01,Bill Payment,Completed,45.0
6047,6,14,80,6,2025-05-24,Bill Payment,Completed,65.0
6048,18,49,1771,2,2025-11-05,Upgrade,Completed,61.06
6049,7,15,498,3,2025-04-18,Bill Payment,Completed,45.0
6050,14,35,238,2,2025-06-27,Bill Payment,Refunded,-40.0
6051,2,5,89,2,2025-06-05,New Activation,Voided,0.0
6052,2,5,1183,5,2026-02-17,Bill Payment,Completed,60.0
6053,14,38,1646,,2025-12-22,Accessory Sale,Voided,0.0
6054,13,33,1772,1,2025-06-25,Bill Payment,Completed,30.0
6055,17,47,1735,5,2025-09-25,Upgrade,Completed,107.07
6056,5,12,2206,5,2026-02-11,Bill Payment,Completed,60.0
6057,5,11,2166,2,2026-04-03,Bill Payment,Completed,40.0
6058,6,,1664,3,2026-05-28,Upgrade,Completed,101.21
6059,14,37,775,4,2025-05-03,Bill Payment,Completed,55.0
6060,14,35,353,5,2025-06-24,Bill Payment,Completed,60.0
6061,10,25,1046,4,2026-06-19,Bill Payment,Completed,55.0
6062,14,38,2071,4,2025-11-17,Bill Payment,Completed,55.0
6063,4,10,963,,2026-04-12,Accessory Sale,Completed,18.01
6064,3,8,276,6,2025-06-10,Bill Payment,Completed,65.0
6065,14,36,1274,1,2025-09-20,Bill Payment,Completed,30.0
6066,7,16,492,,2025-01-23,Accessory Sale,Completed,140.21
6067,3,,1335,3,2025-04-24,Bill Payment,Completed,45.0
6068,5,11,804,3,2026-05-23,Bill Payment,Refunded,-45.0
6069,13,34,1666,4,2025-10-12,Bill Payment,Voided,0.0
6070,4,9,1925,4,2025-01-27,Bill Payment,Completed,55.0
6071,3,6,1374,2,2025-10-10,New Activation,Voided,0.0
6072,6,,1711,5,2026-01-26,Bill Payment,Completed,60.0
6073,9,23,821,2,2025-08-25,Bill Payment,Completed,40.0
6074,6,13,177,3,2025-12-26,Bill Payment,Completed,45.0
6075,11,30,2271,2,2025-07-22,Plan Change,Completed,8.93
6076,4,9,1243,,2025-11-02,Accessory Sale,Completed,97.65
6077,16,43,2229,6,2025-01-10,Bill Payment,Completed,65.0
6078,6,14,2496,5,2025-08-24,Bill Payment,Completed,60.0
6079,16,43,74,6,2026-05-24,Bill Payment,Completed,65.0
6080,16,46,1483,3,2025-05-16,Plan Change,Completed,1.16
6081,3,7,1719,,2025-03-24,Accessory Sale,Voided,0.0
6082,8,19,1830,2,2026-03-11,Bill Payment,Completed,40.0
6083,17,,1269,,2026-01-01,Accessory Sale,Completed,91.59
6084,8,17,2127,1,2026-05-20,Bill Payment,Completed,30.0
6085,1,1,699,2,2026-05-08,Bill Payment,Completed,40.0
6086,2,5,2506,1,2025-12-08,Bill Payment,Completed,30.0
6087,7,16,2425,2,2025-01-23,Bill Payment,Completed,40.0
6088,14,35,492,3,2025-07-07,Bill Payment,Completed,45.0
6089,2,3,640,4,2025-03-09,Bill Payment,Completed,55.0
6090,18,49,1704,3,2025-04-12,Upgrade,Completed,66.99
6091,7,16,1506,,2025-04-21,Accessory Sale,Completed,73.58
6092,6,14,2477,5,2025-06-25,Upgrade,Completed,81.11
6093,5,11,35,5,2026-05-20,Bill Payment,Completed,60.0
6094,8,17,635,6,2025-07-20,Bill Payment,Refunded,-65.0
6095,8,17,1070,6,2025-01-14,Bill Payment,Refunded,-65.0
6096,3,6,509,5,2026-06-10,Bill Payment,Completed,60.0
6097,5,12,2040,,2026-06-18,Accessory Sale,Completed,44.01
6098,16,46,2164,2,2025-08-05,Bill Payment,Completed,40.0
6099,12,31,234,,2025-09-20,Accessory Sale,Voided,0.0
6100,2,,1241,1,2025-02-10,New Activation,Completed,41.74
6101,12,31,1931,5,2025-02-11,Upgrade,Completed,81.57
6102,6,13,2496,4,2026-03-01,Bill Payment,Voided,0.0
6103,5,11,2298,,2025-04-06,Accessory Sale,Completed,108.39
6104,17,47,684,3,2025-06-04,Bill Payment,Completed,45.0
6105,14,37,2041,1,2025-03-23,Bill Payment,Completed,30.0
6106,12,32,721,3,2025-06-21,Bill Payment,Completed,45.0
6107,13,33,2022,2,2026-02-08,Upgrade,Completed,98.09
6108,13,33,594,1,2026-04-05,New Activation,Completed,40.33
6109,12,31,2560,5,2026-05-21,Bill Payment,Completed,60.0
6110,7,16,1501,5,2025-11-26,Bill Payment,Refunded,-60.0
6111,2,4,1582,6,2025-04-26,Bill Payment,Refunded,-65.0
6112,10,25,1922,1,2025-06-20,Bill Payment,Completed,30.0
6113,5,12,1550,6,2025-11-25,New Activation,Refunded,-76.68
6114,1,1,2198,1,2025-03-05,New Activation,Completed,38.62
6115,8,18,1336,5,2026-02-02,Bill Payment,Completed,60.0
6116,3,7,2109,5,2026-03-12,Bill Payment,Completed,60.0
6117,3,8,2009,6,2025-05-22,Bill Payment,Completed,65.0
6118,2,3,1152,5,2025-06-05,Bill Payment,Completed,60.0
6119,1,1,764,1,2026-05-10,Bill Payment,Refunded,-30.0
6120,4,10,758,4,2026-01-02,Plan Change,Completed,9.16
6121,7,16,2202,5,2026-05-15,Bill Payment,Refunded,-60.0
6122,5,11,1132,3,2025-03-02,Bill Payment,Completed,45.0
6123,13,34,801,2,2025-05-20,Bill Payment,Completed,40.0
6124,16,45,1221,,2026-03-23,Accessory Sale,Completed,75.28
6125,18,49,1113,6,2026-06-28,Plan Change,Voided,0.0
6126,18,49,551,4,2025-05-19,Bill Payment,Completed,55.0
6127,14,37,2559,4,2025-05-22,Bill Payment,Completed,55.0
6128,3,7,2407,4,2025-03-19,Bill Payment,Completed,55.0
6129,1,1,2485,1,2025-12-24,Bill Payment,Voided,0.0
6130,18,49,1835,6,2026-03-22,Upgrade,Completed,144.79
6131,6,13,356,1,2026-05-13,Bill Payment,Completed,30.0
6132,12,32,2168,6,2025-05-28,Plan Change,Refunded,-2.8
6133,6,14,346,2,2025-01-03,Bill Payment,Completed,40.0
6134,3,6,266,,2026-01-24,Accessory Sale,Completed,41.39
6135,8,19,1646,4,2026-05-13,Bill Payment,Completed,55.0
6136,11,27,1045,1,2026-04-04,Bill Payment,Completed,30.0
6137,6,14,1287,5,2026-01-19,Upgrade,Refunded,-102.0
6138,18,50,411,5,2026-01-29,New Activation,Completed,66.87
6139,16,44,2437,6,2026-03-29,Bill Payment,Completed,65.0
6140,14,38,256,,2025-07-23,Accessory Sale,Completed,20.71
6141,5,11,562,,2026-06-28,Accessory Sale,Completed,77.24
6142,1,1,2560,3,2025-12-17,Bill Payment,Completed,45.0
6143,18,49,662,,2025-10-28,Accessory Sale,Completed,138.26
6144,11,29,1259,,2025-03-26,Accessory Sale,Completed,103.24
6145,1,2,576,5,2025-07-21,Bill Payment,Completed,60.0
6146,16,43,1196,1,2025-01-24,Plan Change,Voided,0.0
6147,8,18,1521,4,2025-08-28,Bill Payment,Completed,55.0
6148,12,31,187,2,2025-02-07,Bill Payment,Refunded,-40.0
6149,7,15,1984,1,2025-08-27,Upgrade,Refunded,-98.03
6150,3,,117,1,2025-07-11,Bill Payment,Completed,30.0
6151,17,48,1593,4,2025-02-25,Plan Change,Completed,8.7
6152,15,39,1337,2,2026-05-25,Bill Payment,Completed,40.0
6153,11,,824,1,2025-10-14,Bill Payment,Completed,30.0
6154,15,40,484,6,2025-11-06,Bill Payment,Completed,65.0
6155,9,20,342,3,2026-03-19,New Activation,Completed,59.08
6156,2,,2489,6,2026-03-17,Bill Payment,Completed,65.0
6157,14,35,837,6,2026-03-10,Upgrade,Completed,123.64
6158,13,,1950,4,2025-10-29,Bill Payment,Completed,55.0
6159,12,32,1781,4,2025-08-02,Upgrade,Completed,78.27
6160,10,25,2353,6,2025-01-16,New Activation,Completed,78.64
6161,14,35,430,2,2026-03-01,Bill Payment,Completed,40.0
6162,18,50,765,3,2025-10-16,Bill Payment,Completed,45.0
6163,16,44,1268,2,2026-02-28,Bill Payment,Refunded,-40.0
6164,2,3,1159,2,2025-10-22,Bill Payment,Completed,40.0
6165,13,33,817,3,2025-07-12,Bill Payment,Completed,45.0
6166,9,20,195,,2026-05-18,Accessory Sale,Completed,12.42
6167,8,19,570,3,2025-07-12,Bill Payment,Voided,0.0
6168,3,6,1681,6,2025-11-06,Bill Payment,Voided,0.0
6169,3,7,876,5,2025-01-15,Bill Payment,Completed,60.0
6170,6,14,780,6,2025-11-04,Plan Change,Completed,3.53
6171,11,28,465,5,2025-04-18,Bill Payment,Refunded,-60.0
6172,5,11,2235,5,2026-03-25,Bill Payment,Completed,60.0
6173,2,3,1827,2,2026-04-21,New Activation,Completed,54.1
6174,6,14,110,4,2025-02-10,New Activation,Completed,67.24
6175,16,43,2454,2,2025-03-29,Bill Payment,Completed,40.0
6176,13,33,1342,1,2025-12-25,Bill Payment,Completed,30.0
6177,6,13,376,3,2025-09-05,Bill Payment,Completed,45.0
6178,8,18,499,,2026-06-02,Accessory Sale,Completed,35.76
6179,18,49,265,,2025-01-15,Accessory Sale,Completed,117.98
6180,14,37,1309,5,2025-03-10,Bill Payment,Completed,60.0
6181,5,,2239,,2026-04-21,Accessory Sale,Completed,56.37
6182,4,10,1740,6,2025-10-06,Plan Change,Completed,0.44
6183,4,,649,4,2025-07-09,Bill Payment,Completed,55.0
6184,8,19,2369,6,2025-11-08,Bill Payment,Completed,65.0
6185,13,34,904,2,2026-06-13,Plan Change,Completed,1.11
6186,11,29,151,6,2026-06-24,Bill Payment,Completed,65.0
6187,3,8,1577,5,2025-12-12,Upgrade,Completed,131.71
6188,14,36,715,1,2025-11-14,Bill Payment,Completed,30.0
6189,11,27,114,,2025-08-31,Accessory Sale,Completed,79.65
6190,12,32,902,,2025-06-05,Accessory Sale,Voided,0.0
6191,11,28,946,6,2025-09-12,Bill Payment,Completed,65.0
6192,8,17,1856,,2025-07-07,Accessory Sale,Completed,127.37
6193,5,12,381,2,2025-07-18,Bill Payment,Voided,0.0
6194,16,43,1050,,2025-01-11,Accessory Sale,Completed,134.54
6195,2,,1022,3,2025-10-04,Bill Payment,Completed,45.0
6196,3,6,2400,4,2026-02-16,Bill Payment,Completed,55.0
6197,11,30,1577,2,2025-04-21,Bill Payment,Completed,40.0
6198,2,5,668,4,2026-06-24,Upgrade,Completed,78.36
6199,14,37,1631,3,2025-05-28,Bill Payment,Completed,45.0
6200,9,20,982,2,2025-03-24,Plan Change,Completed,8.58
6201,17,47,2361,5,2025-12-25,Bill Payment,Refunded,-60.0
6202,5,,1077,1,2025-02-04,Plan Change,Completed,4.87
6203,9,21,388,1,2025-03-12,New Activation,Voided,0.0
6204,10,26,740,1,2026-01-24,Bill Payment,Completed,30.0
6205,8,18,2002,5,2026-01-12,Bill Payment,Completed,60.0
6206,5,11,2232,,2025-06-27,Accessory Sale,Completed,27.88
6207,2,3,1146,2,2025-01-17,Bill Payment,Completed,40.0
6208,10,26,1228,,2026-01-04,Accessory Sale,Completed,31.08
6209,8,19,1334,1,2025-02-28,Upgrade,Voided,0.0
6210,14,35,2085,2,2026-06-06,Bill Payment,Completed,40.0
6211,14,36,1988,5,2026-02-20,Bill Payment,Completed,60.0
6212,11,29,1195,1,2026-04-10,Bill Payment,Completed,30.0
6213,7,16,868,,2026-03-23,Accessory Sale,Refunded,-106.73
6214,5,11,1348,5,2025-02-23,Bill Payment,Voided,0.0
6215,10,26,577,4,2025-12-02,Bill Payment,Completed,55.0
6216,1,1,865,,2025-12-14,Accessory Sale,Completed,108.51
6217,17,47,1507,,2026-01-04,Accessory Sale,Refunded,-46.62
6218,9,22,1031,5,2025-03-19,Bill Payment,Voided,0.0
6219,14,37,1602,5,2026-03-28,New Activation,Completed,65.18
6220,7,15,1578,4,2025-05-14,Bill Payment,Completed,55.0
6221,2,5,2309,5,2025-05-14,Plan Change,Completed,9.21
6222,14,35,945,1,2025-11-02,New Activation,Completed,37.24
6223,6,14,1235,,2025-07-20,Accessory Sale,Completed,115.67
6224,11,28,1340,2,2026-01-10,New Activation,Completed,46.68
6225,17,47,22,5,2026-02-11,New Activation,Completed,67.02
6226,6,14,1254,3,2026-05-20,Bill Payment,Completed,45.0
6227,2,5,720,5,2025-04-02,Plan Change,Voided,0.0
6228,11,28,655,1,2026-06-18,Bill Payment,Completed,30.0
6229,17,47,349,5,2025-12-15,Bill Payment,Completed,60.0
6230,5,,1648,3,2025-07-31,Bill Payment,Completed,45.0
6231,8,19,1673,4,2026-06-04,Bill Payment,Completed,55.0
6232,3,6,2100,,2026-05-06,Accessory Sale,Completed,133.49
6233,3,7,1498,1,2025-05-30,New Activation,Completed,42.3
6234,11,27,1899,4,2025-07-20,Plan Change,Refunded,-2.34
6235,15,39,1480,4,2025-12-17,Bill Payment,Completed,55.0
6236,8,17,18,3,2026-01-13,Bill Payment,Completed,45.0
6237,11,30,831,3,2026-04-26,New Activation,Completed,54.12
6238,9,23,986,6,2025-01-01,Bill Payment,Completed,65.0
6239,9,22,2046,2,2025-12-06,New Activation,Completed,50.07
6240,3,,857,2,2025-03-25,Bill Payment,Completed,40.0
6241,5,12,40,2,2025-03-07,Bill Payment,Completed,40.0
6242,6,14,561,,2025-12-19,Accessory Sale,Completed,34.95
6243,14,36,844,6,2026-03-06,New Activation,Completed,78.79
6244,5,12,2073,3,2025-05-28,Bill Payment,Completed,45.0
6245,7,15,194,5,2025-08-31,Plan Change,Completed,2.21
6246,2,5,52,3,2025-01-12,Bill Payment,Completed,45.0
6247,9,20,1181,3,2025-03-18,Bill Payment,Completed,45.0
6248,12,31,2091,6,2026-04-26,New Activation,Completed,76.87
6249,12,,1453,1,2025-02-21,Plan Change,Completed,7.9
6250,4,9,2158,4,2025-04-18,Bill Payment,Completed,55.0
6251,4,10,1943,6,2025-01-15,Bill Payment,Completed,65.0
6252,2,5,614,6,2026-04-30,Bill Payment,Voided,0.0
6253,14,36,186,6,2026-02-12,Bill Payment,Voided,0.0
6254,12,31,515,1,2025-02-07,Bill Payment,Completed,30.0
6255,5,11,497,,2025-04-14,Accessory Sale,Completed,47.49
6256,13,34,576,2,2026-01-25,Upgrade,Voided,0.0
6257,7,15,79,1,2025-02-19,Upgrade,Completed,64.35
6258,4,10,1984,,2026-05-14,Accessory Sale,Refunded,-126.18
6259,17,47,2206,4,2025-03-24,Upgrade,Refunded,-109.79
6260,3,8,2473,1,2026-03-06,Bill Payment,Completed,30.0
6261,8,18,1160,1,2025-07-27,Bill Payment,Completed,30.0
6262,8,19,508,1,2025-04-03,Bill Payment,Completed,30.0
6263,8,18,619,6,2025-02-11,Bill Payment,Completed,65.0
6264,11,27,1209,2,2025-09-05,Bill Payment,Completed,40.0
6265,12,31,350,3,2026-06-20,Bill Payment,Voided,0.0
6266,2,3,456,3,2026-01-11,Upgrade,Voided,0.0
6267,8,18,305,,2026-04-02,Accessory Sale,Refunded,-65.44
6268,3,6,1658,5,2025-04-13,Bill Payment,Completed,60.0
6269,3,7,2329,2,2025-07-24,Bill Payment,Completed,40.0
6270,3,8,1647,5,2025-12-09,Bill Payment,Completed,60.0
6271,6,14,2171,,2025-04-11,Accessory Sale,Completed,97.41
6272,3,6,1481,3,2026-04-06,Bill Payment,Completed,45.0
6273,8,19,368,,2025-03-02,Accessory Sale,Completed,141.78
6274,11,28,2147,2,2025-12-28,Bill Payment,Completed,40.0
6275,9,23,1407,,2025-12-12,Accessory Sale,Voided,0.0
6276,1,2,1172,6,2025-12-23,Bill Payment,Completed,65.0
6277,1,1,43,6,2025-09-15,Bill Payment,Completed,65.0
6278,15,42,113,4,2026-04-02,Bill Payment,Completed,55.0
6279,18,49,431,6,2025-04-07,Bill Payment,Completed,65.0
6280,5,12,1969,1,2026-01-16,Bill Payment,Completed,30.0
6281,5,11,2251,,2026-04-05,Accessory Sale,Completed,25.9
6282,2,5,374,3,2025-11-21,Bill Payment,Completed,45.0
6283,11,29,496,2,2025-03-22,New Activation,Completed,50.84
6284,14,37,331,2,2026-03-07,Bill Payment,Completed,40.0
6285,2,4,2389,2,2026-02-09,Bill Payment,Completed,40.0
6286,8,19,1225,1,2026-01-04,Bill Payment,Completed,30.0
6287,6,14,1864,3,2025-04-27,New Activation,Completed,59.65
6288,14,36,2350,1,2025-11-14,Bill Payment,Completed,30.0
6289,11,27,1306,6,2025-07-11,Plan Change,Completed,0.57
6290,13,34,489,2,2026-06-09,Bill Payment,Completed,40.0
6291,12,32,2456,3,2025-09-17,Upgrade,Completed,120.03
6292,13,34,1356,2,2025-01-24,Bill Payment,Refunded,-40.0
6293,18,,2486,,2025-07-02,Accessory Sale,Completed,78.94
6294,8,19,1124,3,2025-05-08,Bill Payment,Completed,45.0
6295,5,11,874,,2025-10-24,Accessory Sale,Completed,149.24
6296,11,30,2463,2,2025-06-12,New Activation,Voided,0.0
6297,18,49,789,,2025-11-13,Accessory Sale,Completed,56.88
6298,6,13,1457,1,2026-05-13,Bill Payment,Completed,30.0
6299,13,34,2129,,2025-10-24,Accessory Sale,Completed,119.8
6300,18,50,2079,5,2025-12-20,Bill Payment,Voided,0.0
6301,2,4,455,6,2026-06-06,Plan Change,Completed,3.18
6302,12,31,1094,,2025-12-11,Accessory Sale,Completed,15.03
6303,18,49,2539,4,2025-04-23,Bill Payment,Completed,55.0
6304,6,,1782,3,2026-06-09,Bill Payment,Refunded,-45.0
6305,6,14,218,5,2025-08-18,Bill Payment,Completed,60.0
6306,9,20,1669,,2025-04-13,Accessory Sale,Completed,102.9
6307,11,30,448,2,2026-06-20,New Activation,Completed,45.82
6308,18,50,414,6,2025-09-21,Upgrade,Completed,141.07
6309,16,43,2320,,2025-11-01,Accessory Sale,Completed,101.28
6310,11,28,928,6,2025-03-30,Plan Change,Completed,6.53
6311,1,2,148,1,2026-06-04,Bill Payment,Completed,30.0
6312,14,36,1513,6,2025-03-03,Bill Payment,Refunded,-65.0
6313,13,33,836,1,2025-03-26,Upgrade,Completed,54.32
6314,5,12,1150,,2026-02-23,Accessory Sale,Completed,15.0
6315,3,6,585,5,2025-04-02,Bill Payment,Voided,0.0
6316,16,46,1059,4,2025-05-24,Plan Change,Completed,1.8
6317,5,11,918,6,2025-07-09,Upgrade,Completed,142.53
6318,5,11,9,5,2025-09-16,Bill Payment,Completed,60.0
6319,5,12,1693,,2026-02-02,Accessory Sale,Completed,125.85
6320,15,40,1566,6,2025-10-20,Bill Payment,Completed,65.0
6321,18,50,233,,2025-04-04,Accessory Sale,Completed,15.1
6322,14,36,1600,2,2025-02-07,Bill Payment,Completed,40.0
6323,12,32,2380,2,2025-04-23,New Activation,Completed,54.21
6324,3,7,1709,3,2025-01-13,Bill Payment,Completed,45.0
6325,15,42,523,3,2026-01-08,Bill Payment,Completed,45.0
6326,14,35,439,2,2025-01-21,Plan Change,Completed,7.58
6327,12,32,838,1,2025-02-18,Bill Payment,Completed,30.0
6328,12,32,2328,1,2025-10-27,Bill Payment,Completed,30.0
6329,2,4,1318,3,2026-05-01,Upgrade,Completed,105.94
6330,8,18,2051,5,2026-06-09,Bill Payment,Completed,60.0
6331,10,25,446,5,2025-01-13,New Activation,Voided,0.0
6332,9,20,2273,,2025-05-22,Accessory Sale,Completed,145.58
6333,4,9,264,,2026-04-23,Accessory Sale,Completed,136.21
6334,8,18,1045,,2026-04-02,Accessory Sale,Completed,137.61
6335,17,48,1265,,2025-10-13,Accessory Sale,Completed,97.58
6336,10,25,1016,6,2025-05-09,Bill Payment,Voided,0.0
6337,4,9,2164,4,2025-10-22,Bill Payment,Completed,55.0
6338,14,38,651,3,2026-01-10,Bill Payment,Completed,45.0
6339,11,27,1303,,2025-07-09,Accessory Sale,Completed,10.67
6340,2,3,939,5,2025-08-12,Upgrade,Refunded,-86.59
6341,2,3,89,3,2025-03-05,Upgrade,Completed,90.82
6342,6,,2378,1,2026-02-02,Bill Payment,Completed,30.0
6343,5,,70,3,2025-04-03,Bill Payment,Refunded,-45.0
6344,8,18,265,6,2026-03-07,Bill Payment,Completed,65.0
6345,3,7,248,4,2026-02-27,Plan Change,Completed,2.69
6346,9,21,1354,3,2026-02-07,Bill Payment,Completed,45.0
6347,5,12,2591,1,2025-02-13,Bill Payment,Completed,30.0
6348,14,38,698,2,2025-02-17,Bill Payment,Completed,40.0
6349,8,18,207,5,2026-03-08,New Activation,Refunded,-65.86
6350,6,13,435,2,2025-07-01,Plan Change,Refunded,-0.55
6351,18,50,1640,1,2026-01-02,Bill Payment,Completed,30.0
6352,5,12,294,4,2026-05-16,Bill Payment,Completed,55.0
6353,9,22,1384,4,2026-04-22,Bill Payment,Completed,55.0
6354,10,26,336,2,2025-02-19,Bill Payment,Completed,40.0
6355,5,12,25,1,2025-12-20,Bill Payment,Completed,30.0
6356,13,34,1490,5,2025-03-04,Bill Payment,Completed,60.0
6357,8,18,144,1,2025-08-28,Bill Payment,Completed,30.0
6358,6,13,453,5,2025-10-05,Bill Payment,Completed,60.0
6359,1,,2472,6,2026-01-05,Upgrade,Completed,123.32
6360,12,31,1112,3,2025-10-23,Bill Payment,Refunded,-45.0
6361,5,12,1307,5,2025-10-14,Bill Payment,Voided,0.0
6362,14,37,156,,2025-11-18,Accessory Sale,Completed,80.27
6363,15,40,585,2,2025-03-23,Bill Payment,Completed,40.0
6364,10,25,1866,2,2026-05-17,Bill Payment,Completed,40.0
6365,2,3,1097,1,2026-05-24,Bill Payment,Completed,30.0
6366,11,30,1762,6,2025-01-25,New Activation,Completed,73.68
6367,12,31,788,,2025-09-09,Accessory Sale,Completed,51.07
6368,5,11,2308,1,2025-08-04,Bill Payment,Completed,30.0
6369,9,,2338,2,2026-04-21,New Activation,Completed,47.16
6370,13,33,2351,5,2026-01-20,Bill Payment,Completed,60.0
6371,18,50,1268,1,2026-06-19,Bill Payment,Voided,0.0
6372,13,34,1879,1,2025-02-20,Bill Payment,Completed,30.0
6373,18,50,737,6,2025-09-14,Bill Payment,Voided,0.0
6374,3,6,2095,6,2025-08-25,Bill Payment,Refunded,-65.0
6375,13,34,1082,1,2025-12-08,Bill Payment,Completed,30.0
6376,18,50,321,4,2025-01-07,Bill Payment,Completed,55.0
6377,5,11,2515,3,2025-07-08,Bill Payment,Completed,45.0
6378,12,31,2198,1,2025-08-03,Bill Payment,Voided,0.0
6379,16,43,2217,,2025-03-06,Accessory Sale,Completed,21.79
6380,12,32,1027,2,2026-05-11,Bill Payment,Completed,40.0
6381,2,3,876,,2026-03-02,Accessory Sale,Completed,58.4
6382,5,11,808,5,2025-09-09,Upgrade,Completed,137.58
6383,4,9,2386,5,2026-01-23,Bill Payment,Completed,60.0
6384,12,31,819,1,2026-06-08,Bill Payment,Completed,30.0
6385,5,12,828,4,2025-05-03,Bill Payment,Completed,55.0
6386,14,36,2332,6,2025-01-20,Bill Payment,Completed,65.0
6387,12,31,1103,4,2025-03-11,Bill Payment,Completed,55.0
6388,15,42,2556,3,2025-06-20,Bill Payment,Completed,45.0
6389,10,24,860,3,2026-06-23,Bill Payment,Completed,45.0
6390,11,30,1627,3,2025-02-07,New Activation,Completed,59.89
6391,11,29,1927,1,2025-12-19,Bill Payment,Refunded,-30.0
6392,12,32,707,1,2025-12-23,Bill Payment,Completed,30.0
6393,11,29,20,1,2025-10-04,Plan Change,Voided,0.0
6394,10,24,439,1,2025-04-10,Plan Change,Completed,0.44
6395,18,50,108,5,2025-09-15,Bill Payment,Refunded,-60.0
6396,17,47,2046,4,2026-03-14,Bill Payment,Completed,55.0
6397,5,11,2168,,2026-03-13,Accessory Sale,Completed,67.11
6398,10,25,481,6,2025-08-27,Plan Change,Completed,5.92
6399,9,23,1346,3,2025-01-23,Bill Payment,Completed,45.0
6400,1,2,514,,2025-11-20,Accessory Sale,Refunded,-111.01
6401,3,8,603,1,2026-05-31,New Activation,Completed,37.39
